accX_mad,gyroX_kurtosis,accY_mean,gyroX_iqr,ci_sma,distance_std,ci_std,distance_mean,gyroZ_skewness,accX_max,gyroY_skewness,accY_min,accX_min,accZ_iqr,distance_sma,gyroX_sma,accZ_sma,distance_iqr,gyroX_mad,gyroX_max,proximity_min,gyroX_min,accX_mean,accX_iqr,gyroZ_maxInds,gyroZ_mad,proximity_kurtosis,accZ_min,gyroZ_kurtosis,accY_skewness,distance_skewness,distance_kurtosis,ci_max,ci_min,proximity_sma,proximity_std,accZ_max,accZ_std,gyroX_std,gyroY_std,proximity_maxInds,proximity_max,ci_iqr,accZ_mad,accY_kurtosis,accZ_skewness,gyroZ_min,gyroZ_max,accY_iqr,accX_sma,ci_mean,gyroX_maxInds,accY_std,gyroY_mean,ci_maxInds,gyroZ_sma,gyroY_kurtosis,gyroX_mean,gyroY_maxInds,accY_mad,accY_max,gyroZ_iqr,gyroY_sma,ci_kurtosis,distance_maxInds,accZ_maxInds,gyroZ_mean,gyroX_skewness,distance_mad,proximity_mad,distance_max,proximity_iqr,distance_min,accZ_kurtosis,accX_maxInds,ci_mad,accZ_mean,accX_skewness,gyroY_iqr,ci_skewness,accY_maxInds,accX_std,gyroY_min,proximity_skewness,accY_sma,gyroY_max,proximity_mean,gyroZ_std,accX_kurtosis,gyroY_mad,activity
50.0,1.95,909.22,11.0,0.14,0.18,0.05,3.61,1.77,566.0,1.78,368.0,-2951.0,147.0,0.86,5.74,870.29,0.19,3.0,55.0,0.12,-6.0,76.62,102.0,1.0,1.0,0.43,-145.0,2.57,2.51,-0.46,0.53,0.64,0.46,0.05,0.04,1672.0,391.5,15.85,26.09,3.0,0.3,0.06,78.0,5.58,-2.02,-5.0,14.0,240.0,58.47,0.58,1.0,780.04,9.72,17.0,-0.62,1.93,7.52,1.0,54.0,4151.0,2.0,7.42,0.03,3.0,1.0,-0.81,1.77,0.08,0.02,3.95,0.04,3.14,3.12,1.0,0.03,1140.39,-2.67,9.0,-0.92,1.0,750.66,-11.0,0.41,693.88,92.0,0.2,4.27,6.3,5.0,High
561.5,0.63,1376.75,16.75,0.13,0.17,0.06,3.89,1.03,1329.0,1.47,537.0,-3274.0,641.5,0.9,5.02,795.92,0.3,7.5,55.0,0.1,-22.0,-378.83,1291.5,3.0,3.0,-1.24,-622.0,1.23,1.28,-0.48,-1.19,0.69,0.46,0.03,0.04,3006.0,580.14,18.22,26.67,3.0,0.2,0.1,229.0,1.28,-0.28,-14.0,25.0,1068.5,-291.1,0.57,2.0,813.55,10.92,18.0,0.39,1.32,6.53,2.0,425.0,4151.0,8.0,8.39,-1.03,3.0,6.0,0.51,1.18,0.12,0.02,4.07,0.07,3.58,0.97,5.0,0.05,1035.78,-1.0,19.25,-0.12,2.0,983.84,-25.0,0.47,1057.92,92.0,0.14,6.55,0.38,8.0,High
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795.0,2.58,-1159.2,47.0,0.08,0.3,0.11,0.92,0.86,12617.0,0.46,-11663.0,-5180.0,2919.75,0.22,-1.65,-220.65,0.32,23.5,184.0,0.0,-189.0,211.81,1669.75,2.0,10.0,9.52,-12454.0,3.65,-0.03,-1.95,3.55,0.54,0.0,0.17,0.2,8695.0,3904.06,54.77,51.01,11.0,0.87,0.05,1547.5,3.36,-0.48,-70.0,126.0,1974.25,163.27,0.34,13.0,2684.14,12.05,13.0,3.02,0.05,-2.14,2.0,888.0,8406.0,20.0,9.29,5.02,3.0,14.0,3.91,-0.62,0.1,0.02,1.19,0.07,0.0,0.84,11.0,0.03,-286.24,1.1,69.75,-1.87,1.0,2510.07,-109.0,-3.31,-893.55,163.0,0.73,31.53,4.29,34.5,Very High
1163.0,3.4,-1047.93,49.5,0.1,0.23,0.11,0.98,-1.31,7964.0,0.96,-5792.0,-8181.0,2489.5,0.23,10.71,-127.01,0.33,20.0,244.0,0.73,-95.0,1550.95,3226.5,1.0,11.0,-0.81,-9419.0,1.99,1.04,-0.92,-0.78,0.6,0.29,0.18,0.05,6109.0,3067.94,47.87,59.72,3.0,0.88,0.17,1040.0,1.89,-0.82,-92.0,41.0,1434.5,1193.66,0.43,2.0,1828.24,15.96,4.0,-5.31,1.03,13.91,2.0,719.0,5759.0,24.0,12.28,-1.41,3.0,13.0,-6.9,1.28,0.05,0.02,1.22,0.07,0.54,1.02,7.0,0.04,-165.03,0.15,56.5,0.53,1.0,2695.8,-96.0,0.91,-806.52,190.0,0.78,26.31,1.22,28.0,Very High
2110.0,3.28,-715.76,43.5,0.12,0.32,0.22,0.63,-0.89,8481.0,0.93,-6016.0,-8181.0,3234.5,0.15,5.47,-281.98,0.29,22.0,244.0,0.73,-95.0,1659.7,4181.0,9.0,10.0,-0.09,-9419.0,2.04,0.38,0.08,-0.11,0.87,0.0,0.2,0.07,7183.0,3535.63,49.96,63.03,3.0,1.0,0.1,1577.0,0.8,-0.29,-92.0,68.0,2162.0,1277.36,0.54,1.0,1973.47,6.97,7.0,-5.86,1.16,7.11,1.0,1073.0,5759.0,20.5,5.36,1.1,3.0,13.0,-7.61,1.32,0.1,0.02,1.22,0.06,0.0,0.03,8.0,0.05,-366.39,0.03,46.0,-0.94,2.0,3045.69,-109.0,-0.12,-550.87,190.0,0.86,27.01,0.16,24.0,Very High
1878.0,1.09,-762.86,31.5,0.14,0.19,0.23,0.43,0.97,8481.0,-0.21,-6016.0,-9533.0,2633.0,0.1,-3.77,201.91,0.18,16.0,88.0,0.86,-95.0,719.01,3805.5,11.0,9.0,0.12,-8814.0,2.74,-0.01,-1.22,0.16,0.87,0.0,0.21,0.04,7183.0,3061.17,28.57,42.64,13.0,1.0,0.26,1132.0,1.68,-0.35,-30.0,68.0,1380.0,553.38,0.6,6.0,1357.26,-8.71,8.0,0.82,0.03,-4.9,7.0,694.0,2665.0,18.5,-6.71,1.82,13.0,13.0,1.07,-0.32,0.06,0.02,0.64,0.04,0.0,0.78,10.0,0.09,262.34,-0.33,51.5,-1.41,7.0,2959.13,-109.0,1.21,-587.13,99.0,0.9,14.95,1.12,22.0,Very High
2409.0,0.86,-422.66,35.5,0.15,0.83,0.13,0.71,0.02,6010.0,-0.15,-3534.0,-9533.0,3408.0,0.16,-4.55,100.24,0.21,17.0,88.0,0.22,-95.0,28.47,5027.5,10.0,11.0,4.57,-8814.0,-0.69,1.65,2.45,4.57,0.85,0.37,0.19,0.19,6371.0,2983.11,30.08,42.17,15.0,1.0,0.21,1723.0,5.01,-0.46,-30.0,43.0,1902.5,21.91,0.66,3.0,1646.49,-11.25,8.0,1.2,-0.26,-5.92,13.0,937.0,8098.0,22.5,-8.66,-0.87,15.0,7.0,1.56,-0.3,0.06,0.02,3.5,0.04,0.0,0.49,10.0,0.11,130.24,-0.36,54.0,-0.39,12.0,3189.27,-117.0,-2.44,-325.29,99.0,0.84,15.14,-0.18,27.0,Very High
2174.0,0.48,-409.66,39.5,0.13,1.11,0.26,1.16,1.0,6035.0,-0.45,-4183.0,-7098.0,4080.75,0.27,-0.87,102.46,1.87,20.0,90.0,0.0,-94.0,-232.75,4115.5,10.0,11.5,-0.79,-9313.0,1.64,1.45,0.7,-1.02,0.89,0.0,0.15,0.32,7561.0,3244.04,32.6,40.04,3.0,0.99,0.36,1891.5,2.9,-0.44,-41.0,68.0,2345.5,-177.92,0.54,3.0,2112.58,-8.27,3.0,-0.08,0.04,-1.14,15.0,1143.0,8098.0,22.75,-6.32,-0.27,12.0,8.0,-0.11,-0.54,0.54,0.21,3.5,0.46,0.0,0.35,10.0,0.18,134.03,0.07,46.75,-0.78,10.0,2893.71,-117.0,-0.7,-313.14,83.0,0.63,20.06,-0.53,25.0,Very High
1959.0,0.3,-642.56,43.5,0.11,0.99,0.24,1.13,0.54,6046.0,-0.42,-5229.0,-7098.0,5080.5,0.26,2.06,171.49,1.28,21.0,90.0,0.0,-94.0,144.85,4511.0,5.0,15.0,-0.47,-9313.0,0.67,0.76,0.93,0.06,0.89,0.0,0.14,0.31,7561.0,3623.65,34.76,39.55,4.0,0.99,0.2,2693.0,0.89,-0.26,-65.0,72.0,2793.0,110.9,0.45,16.0,2220.19,1.81,5.0,-3.17,-0.13,2.69,4.0,1416.0,7639.0,31.0,1.39,-0.26,9.0,8.0,-4.14,-0.68,0.5,0.17,3.97,0.42,0.0,-0.39,9.0,0.11,223.99,-0.15,50.0,-0.4,9.0,3064.12,-106.0,-0.9,-491.96,83.0,0.62,26.5,-0.58,23.0,High
1685.0,1.42,-642.66,32.25,0.12,0.59,0.14,0.85,0.13,6046.0,0.06,-5229.0,-6772.0,3500.75,0.19,3.65,187.98,0.07,16.0,99.0,0.0,-94.0,543.22,3466.25,4.0,9.0,11.68,-6247.0,1.78,0.15,3.89,17.19,0.8,0.0,0.18,0.18,7559.0,2783.51,30.56,34.17,3.0,0.92,0.07,1747.5,0.18,0.01,-65.0,72.0,1984.0,420.92,0.51,3.0,1731.07,1.27,16.0,-3.39,-0.2,4.72,2.0,973.5,3407.0,18.25,0.98,4.07,44.0,13.0,-4.38,-0.07,0.03,0.01,3.97,0.01,0.0,-0.09,8.0,0.03,242.6,-0.62,41.5,-1.19,9.0,2681.39,-85.0,-3.5,-497.98,84.0,0.79,21.56,-0.09,19.0,High
1629.0,1.09,-616.46,50.0,0.11,0.13,0.11,0.68,-1.47,6910.0,0.74,-5240.0,-6475.0,4076.5,0.16,3.62,-134.66,0.18,25.0,176.0,0.81,-121.0,725.97,3709.5,7.0,10.0,0.62,-13709.0,4.15,0.44,-1.27,0.72,0.8,0.27,0.19,0.03,7622.0,4082.63,51.37,52.42,4.0,0.93,0.12,2028.0,1.31,-0.91,-173.0,92.0,1573.0,561.67,0.5,13.0,1847.4,10.26,17.0,-4.21,1.01,4.67,2.0,752.0,5050.0,18.0,7.94,1.16,4.0,13.0,-5.44,0.39,0.03,0.01,0.85,0.04,0.3,1.19,2.0,0.05,-174.05,-0.53,63.5,0.35,5.0,2838.0,-97.0,1.23,-476.95,193.0,0.85,45.59,-0.13,32.0,High
2224.0,0.61,-89.3,55.75,0.12,0.22,0.12,0.74,-1.38,9300.0,0.27,-6113.0,-6475.0,6845.0,0.17,2.49,-304.33,0.39,30.0,176.0,0.76,-121.0,1640.83,4593.0,5.0,14.5,-1.07,-13709.0,3.44,0.35,0.17,-1.05,0.84,0.27,0.19,0.05,8766.0,4868.34,54.36,57.22,6.0,0.93,0.11,3292.0,0.32,-0.5,-173.0,92.0,2351.0,1267.52,0.51,20.0,2423.26,13.94,14.0,-4.04,0.12,3.23,9.0,1200.0,6927.0,31.5,10.77,1.08,6.0,12.0,-5.23,0.44,0.16,0.03,1.07,0.08,0.3,-0.42,1.0,0.05,-393.97,-0.35,76.75,0.69,6.0,3501.48,-97.0,-0.2,-68.98,193.0,0.84,46.98,-0.52,37.0,High
2247.0,1.86,550.56,53.0,0.12,0.19,0.09,0.79,0.04,9300.0,-0.15,-6163.0,-9929.0,6825.0,0.18,4.46,-79.22,0.35,25.0,208.0,0.76,-104.0,2036.83,4425.0,9.0,13.0,-1.34,-8270.0,0.89,0.28,0.11,-1.37,0.84,0.34,0.19,0.04,8915.0,4490.66,50.0,44.67,5.0,0.88,0.07,3363.0,-0.49,-0.16,-86.0,77.0,3974.5,1567.61,0.53,5.0,3130.47,5.44,23.0,-1.57,-0.38,5.79,8.0,2066.0,8427.0,29.5,4.19,2.54,5.0,7.0,-2.04,0.76,0.18,0.04,1.07,0.08,0.53,-0.94,9.0,0.04,-102.93,-0.6,62.0,1.25,9.0,3490.48,-103.0,-0.13,423.73,123.0,0.82,26.59,0.57,31.0,Very High
2554.0,1.47,59.75,64.5,0.12,0.15,0.08,0.75,0.05,8791.0,-0.07,-7538.0,-9929.0,7327.5,0.17,-1.17,-85.14,0.29,35.0,208.0,0.78,-131.0,614.54,5715.5,8.0,20.0,-1.32,-8177.0,-0.04,0.33,-0.07,-1.39,0.78,0.34,0.2,0.03,9327.0,4487.98,57.74,47.67,5.0,0.88,0.11,3757.0,-0.32,-0.05,-86.0,77.0,4293.0,470.51,0.53,6.0,3335.19,-7.14,24.0,0.92,0.11,-1.53,9.0,2166.0,8427.0,40.0,-5.47,0.76,5.0,6.0,1.2,0.73,0.13,0.03,0.98,0.06,0.53,-1.04,9.0,0.06,-111.2,-0.57,64.5,0.46,9.0,3959.69,-155.0,0.06,45.74,123.0,0.83,29.77,-0.38,33.0,Very High
2794.0,1.64,-633.48,52.5,0.14,0.38,0.11,0.69,0.25,5547.0,0.03,-7538.0,-8734.0,7047.0,0.16,-3.04,-168.24,0.3,27.0,176.0,0.36,-131.0,-247.87,5762.0,6.0,16.0,22.44,-7973.0,-0.34,0.19,4.25,22.17,0.78,0.35,0.2,0.08,9327.0,4269.44,48.35,46.08,4.0,0.96,0.16,3537.0,2.36,-0.05,-45.0,64.0,2221.5,-189.78,0.6,5.0,2261.28,-8.41,4.0,0.27,0.27,-3.97,10.0,1124.0,7614.0,33.0,-6.44,-0.46,4.0,8.0,0.35,0.45,0.09,0.02,2.86,0.07,0.19,-1.01,9.0,0.07,-219.74,-0.45,59.0,-0.26,14.0,3609.26,-155.0,-4.28,-485.01,128.0,0.85,23.97,-0.72,31.0,Very High
2089.0,-0.0,-207.76,55.5,0.13,0.52,0.17,0.67,0.12,10702.0,0.18,-6178.0,-8734.0,8733.5,0.16,4.46,-498.59,0.19,25.0,137.0,0.0,-89.0,570.9,4699.5,4.0,18.0,13.14,-9615.0,-0.03,0.89,3.58,13.16,0.78,0.0,0.19,0.17,10545.0,5066.21,44.61,42.16,12.0,0.96,0.25,4556.0,0.99,0.0,-78.0,62.0,2344.5,437.1,0.56,2.0,2524.18,5.35,3.0,-3.61,0.06,5.82,7.0,1212.0,7714.0,35.0,4.1,0.82,80.0,8.0,-4.71,0.21,0.08,0.02,2.94,0.04,0.0,-1.1,8.0,0.12,-651.22,0.13,54.5,-0.89,8.0,3793.62,-106.0,-3.64,-159.06,128.0,0.83,25.88,0.07,27.0,Very High
1409.0,0.8,712.71,40.0,0.11,0.38,0.12,0.78,0.08,10702.0,-0.27,-5968.0,-6039.0,5218.5,0.18,5.89,-279.26,0.15,19.0,137.0,0.0,-97.0,1524.85,2691.0,3.0,13.0,20.0,-9615.0,0.66,0.27,3.91,21.9,0.66,0.0,0.19,0.15,10545.0,4491.55,40.13,36.45,14.0,0.95,0.11,2832.0,-0.41,-0.08,-78.0,62.0,4263.0,1166.06,0.48,18.0,2708.11,15.69,18.0,-3.84,1.07,7.71,8.0,1796.0,7714.0,27.5,12.0,5.01,91.0,7.0,-5.02,0.29,0.05,0.01,2.94,0.03,0.0,-0.39,8.0,0.06,-365.18,0.15,37.0,-1.55,8.0,3329.28,-106.0,-4.41,545.01,105.0,0.8,24.18,0.68,19.0,Very High
628.0,4.04,1187.1,20.0,0.12,0.04,0.05,0.84,0.41,9338.0,-0.24,-5968.0,-3569.0,1045.5,0.2,0.32,313.72,0.07,11.0,107.0,0.8,-97.0,1148.08,1248.0,4.0,11.0,-1.27,-4825.0,0.59,-0.03,0.21,-1.5,0.6,0.39,0.19,0.01,8473.0,1887.51,25.4,29.78,4.0,0.82,0.09,553.0,0.56,0.93,-40.0,51.0,2517.5,877.94,0.52,6.0,1888.88,6.19,14.0,-2.57,2.23,0.42,1.0,1191.0,5912.0,20.5,4.73,-0.69,5.0,5.0,-3.36,0.22,0.03,0.01,0.9,0.01,0.79,4.33,6.0,0.04,410.24,1.03,24.0,-0.39,3.0,1551.64,-108.0,-0.53,907.78,83.0,0.81,15.93,6.94,13.0,Very High
602.0,1.51,652.82,23.0,0.12,0.11,0.06,0.95,0.98,2881.0,-1.24,-2884.0,-2120.0,834.0,0.22,0.68,389.56,0.19,11.0,39.0,0.75,-70.0,846.7,1191.5,3.0,6.0,-1.34,-792.0,1.29,0.39,0.33,-1.37,0.59,0.38,0.18,0.03,3293.0,729.52,21.37,34.74,3.0,0.82,0.07,425.0,-0.12,1.12,-23.0,33.0,1888.0,651.65,0.51,2.0,1708.63,-2.8,8.0,-2.72,1.9,0.88,2.0,996.0,5406.0,12.0,-2.16,-0.37,3.0,5.0,-3.54,-1.09,0.09,0.02,1.12,0.05,0.8,1.67,2.0,0.04,506.16,-0.53,29.5,-0.71,2.0,933.6,-118.0,-0.31,502.43,59.0,0.79,12.04,0.12,15.0,High
1081.0,4.45,582.42,63.0,0.11,0.21,0.06,0.97,-0.27,5690.0,0.0,-10173.0,-9881.0,2090.0,0.22,3.65,72.77,0.27,31.0,342.0,0.69,-155.0,476.41,2288.0,6.0,8.0,-0.47,-11236.0,2.07,-0.39,-0.23,-0.42,0.57,0.32,0.18,0.05,9352.0,4241.12,64.25,72.71,6.0,0.88,0.09,1035.0,1.89,-0.42,-102.0,98.0,3389.5,366.66,0.47,7.0,3273.14,-3.36,5.0,-1.82,0.57,4.75,3.0,1701.0,8730.0,14.5,-2.59,-0.65,6.0,13.0,-2.37,0.96,0.13,0.03,1.41,0.06,0.56,0.61,2.0,0.05,94.55,-1.34,78.5,-0.58,10.0,2193.18,-189.0,0.31,448.25,195.0,0.78,34.12,3.54,35.0,Medium
1381.5,4.56,450.84,66.0,0.11,0.51,0.06,1.36,-0.17,5690.0,0.21,-10173.0,-9881.0,5479.0,0.32,-0.46,-31.82,1.02,33.0,342.0,0.55,-155.0,362.9,2897.0,7.0,17.0,-1.52,-11236.0,1.24,-0.49,-0.22,-1.53,0.58,0.32,0.16,0.11,9352.0,4536.51,64.89,70.58,3.0,0.88,0.08,2628.0,0.92,-0.25,-102.0,98.0,4049.75,277.4,0.46,8.0,3609.68,-6.72,15.0,-2.75,0.91,-0.6,8.0,2018.5,8730.0,34.0,-5.14,-0.29,3.0,13.0,-3.6,1.18,0.46,0.1,2.0,0.23,0.56,-0.15,8.0,0.04,-41.62,-1.03,77.75,-0.29,9.0,2496.37,-189.0,0.22,344.62,195.0,0.7,35.79,1.44,39.5,Medium
1745.0,0.16,-721.73,45.0,0.11,0.2,0.07,1.76,2.49,3589.0,-0.09,-8382.0,-7786.0,3458.0,0.41,-3.34,66.58,0.24,23.0,86.0,0.55,-105.0,-209.49,3438.5,1.0,11.0,0.66,-8566.0,6.43,-0.31,-1.14,0.67,0.61,0.35,0.14,0.04,7130.0,2656.89,36.81,37.36,4.0,0.74,0.09,1628.0,-0.14,-0.17,-39.0,146.0,3688.0,-160.39,0.48,8.0,2673.55,-17.9,6.0,3.67,-0.63,-4.37,1.0,1854.0,4636.0,21.5,-13.7,-0.53,4.0,10.0,4.79,0.03,0.09,0.02,2.0,0.05,1.17,0.81,1.0,0.04,86.96,-0.93,56.0,0.41,8.0,2342.73,-101.0,1.14,-552.57,62.0,0.61,34.84,0.94,27.0,High
2068.0,0.07,-456.86,76.0,0.1,0.48,0.07,1.28,0.89,7039.0,0.47,-6997.0,-7786.0,4318.5,0.29,4.24,-146.74,0.96,38.0,197.0,0.57,-109.0,144.35,4362.0,6.0,16.0,-1.76,-9459.0,3.18,0.94,0.13,-1.75,0.61,0.34,0.16,0.11,9566.0,3844.43,52.18,56.46,3.0,0.84,0.09,2107.0,2.84,0.01,-126.0,146.0,3310.0,111.68,0.45,7.0,2940.6,0.11,4.0,-0.59,-0.29,5.48,1.0,1658.0,12210.0,32.0,0.08,-0.15,3.0,11.0,-0.76,0.03,0.41,0.09,1.94,0.21,0.74,0.08,1.0,0.05,-189.66,-0.06,68.5,0.69,11.0,3148.11,-110.0,-0.13,-353.46,162.0,0.72,43.49,-0.22,34.0,Very High
1857.0,1.05,338.11,51.5,0.1,0.11,0.05,0.75,-1.34,7039.0,0.35,-6656.0,-6830.0,2709.5,0.16,4.72,-145.24,0.1,26.0,197.0,0.76,-109.0,1153.44,3855.5,5.0,17.0,1.44,-9459.0,2.98,0.98,1.04,1.19,0.51,0.34,0.18,0.02,9566.0,3459.82,46.75,51.54,3.0,0.87,0.1,1532.0,5.15,0.05,-126.0,44.0,2197.0,901.89,0.45,3.0,2507.11,15.53,3.0,-7.66,-0.2,6.04,2.0,1015.0,12210.0,35.0,12.14,-1.36,3.0,11.0,-9.8,0.17,0.05,0.01,1.08,0.03,0.61,0.84,7.0,0.04,-185.76,-0.26,65.0,-0.32,14.0,2719.74,-110.0,-1.02,264.37,162.0,0.83,28.98,-0.24,33.0,Very High
321.0,6.03,422.23,13.0,0.11,0.04,0.04,0.66,-0.13,5088.0,0.68,-6656.0,-3959.0,586.0,0.14,-1.09,126.81,0.06,6.0,97.0,0.84,-95.0,1075.8,550.5,6.0,4.0,-0.92,-4297.0,0.62,-2.09,0.56,-0.67,0.54,0.4,0.19,0.01,4722.0,1220.72,22.05,29.43,6.0,0.87,0.03,289.0,11.08,-0.31,-37.0,25.0,612.5,841.18,0.5,8.0,1308.93,-0.1,3.0,-1.94,4.24,-1.39,7.0,281.0,4934.0,8.5,-0.07,1.32,5.0,11.0,-2.48,-0.06,0.03,0.01,0.74,0.01,0.61,4.42,6.0,0.01,162.18,-0.42,13.0,-1.56,6.0,1233.4,-88.0,-0.05,330.15,132.0,0.85,11.83,2.25,5.0,Very High
188.0,5.81,504.27,11.0,0.12,0.18,0.02,0.54,-3.17,4870.0,1.76,-5019.0,-4136.0,494.5,0.12,1.9,284.38,0.09,5.0,81.0,0.85,-42.0,1015.52,375.5,6.0,3.0,2.1,-3198.0,15.37,1.7,-1.89,2.28,0.54,0.42,0.2,0.04,2705.0,707.02,16.86,20.88,4.0,1.0,0.01,253.0,11.69,-1.16,-59.0,20.0,373.5,789.85,0.52,2.0,1387.75,1.61,5.0,-3.02,6.47,2.45,5.0,186.0,7833.0,5.0,1.25,17.37,4.0,18.0,-3.88,1.41,0.04,0.01,0.66,0.02,0.01,7.2,20.0,0.01,365.63,-1.12,7.5,-3.97,13.0,884.23,-56.0,1.81,392.21,87.0,0.88,9.99,14.8,4.0,Very High
634.0,5.13,-75.32,38.0,0.1,0.22,0.15,0.47,-1.51,8199.0,0.22,-9713.0,-9371.0,1906.0,0.11,5.58,248.45,0.19,20.0,174.0,0.0,-256.0,784.03,1292.0,6.0,8.0,5.54,-10037.0,7.12,0.1,-1.3,0.03,0.54,0.0,0.18,0.26,5598.0,2560.76,56.57,48.63,3.0,1.0,0.08,963.0,2.24,-0.85,-198.0,104.0,2008.0,606.59,0.45,7.0,3229.18,-2.88,3.0,-1.47,1.61,7.21,12.0,987.0,11464.0,14.0,-2.23,4.1,7.0,14.0,-1.9,-0.94,0.04,0.01,0.64,0.02,0.0,2.37,7.0,0.02,321.13,-0.92,30.0,-2.33,13.0,2288.7,-158.0,-2.7,-58.27,142.0,0.8,39.34,4.1,17.0,Very High
1149.5,3.33,1475.89,58.75,0.04,0.3,0.23,0.23,-1.31,8199.0,0.26,-9713.0,-9371.0,4065.0,0.06,6.56,-297.54,0.6,31.0,225.0,0.0,-256.0,342.72,2394.75,2.0,18.5,-1.77,-10405.0,3.35,-0.31,0.49,-1.74,0.54,0.0,0.08,0.43,5598.0,3602.81,65.24,67.08,3.0,0.89,0.45,2117.5,0.4,-0.61,-198.0,104.0,3957.0,259.26,0.18,7.0,3975.74,13.88,3.0,-6.75,0.54,8.67,2.0,1952.5,11464.0,41.5,10.5,-1.61,3.0,13.0,-8.92,-0.23,0.0,0.0,0.64,0.86,0.0,0.12,9.0,0.0,-393.33,-0.5,58.75,0.55,1.0,2653.32,-179.0,0.48,1116.48,200.0,0.33,49.79,1.9,27.5,Medium
375.0,15.38,2582.47,15.5,0.02,0.19,0.22,0.07,-3.15,5617.0,1.0,-1364.0,-7388.0,953.0,0.02,2.82,-375.27,0.0,8.0,225.0,0.0,-97.0,-107.71,733.5,1.0,5.0,2.24,-10405.0,13.38,1.61,2.36,3.69,0.89,0.0,0.03,0.32,5582.0,2586.73,36.53,49.9,3.0,0.99,0.0,390.0,2.81,-1.45,-196.0,39.0,1921.0,-80.78,0.08,13.0,2016.57,19.8,3.0,-8.26,3.65,3.76,1.0,652.0,10544.0,10.0,14.85,7.76,3.0,14.0,-11.01,2.93,0.0,0.0,0.65,0.0,0.0,3.78,9.0,0.0,-500.36,-0.3,33.0,2.98,1.0,1584.04,-179.0,2.05,1936.85,200.0,0.13,31.39,7.43,16.0,Medium
349.0,1.85,1388.94,16.0,0.06,0.43,0.24,0.51,0.71,1552.0,-0.45,-5123.0,-3564.0,819.5,0.12,-0.69,290.69,0.92,8.0,68.0,0.0,-45.0,-272.65,671.5,4.0,4.0,-1.69,-2131.0,1.88,-2.04,-0.16,-1.71,0.89,0.0,0.12,0.4,3546.0,912.6,18.86,23.12,3.0,0.99,0.37,383.0,5.97,0.41,-46.0,44.0,771.5,-207.67,0.26,4.0,1330.31,-0.06,3.0,-0.78,-0.52,-0.9,2.0,383.0,3931.0,9.0,-0.05,0.42,3.0,7.0,-1.03,0.55,0.38,0.08,1.04,0.83,0.0,1.48,4.0,0.12,381.66,-1.41,31.0,0.7,9.0,811.33,-54.0,-0.51,1057.9,48.0,0.52,14.64,3.9,14.0,Very High
623.0,-0.02,384.41,33.5,0.08,0.1,0.05,0.86,0.44,2982.0,0.16,-5123.0,-3564.0,1652.5,0.2,-3.43,467.12,0.15,16.0,68.0,0.77,-50.0,74.29,1206.0,5.0,10.0,-0.9,-2131.0,0.36,-0.42,0.23,-0.95,0.46,0.27,0.19,0.02,3546.0,1157.04,23.11,28.46,7.0,0.85,0.07,777.0,-0.12,-0.01,-46.0,44.0,2521.0,57.18,0.36,4.0,1779.87,-12.7,8.0,-1.46,-1.01,-4.46,8.0,1278.0,3931.0,21.0,-9.77,-0.78,7.0,8.0,-1.89,0.35,0.08,0.02,1.04,0.04,0.68,-0.26,1.0,0.03,606.93,-0.45,46.0,-0.04,1.0,1139.71,-61.0,-0.25,295.85,48.0,0.81,16.62,1.13,23.0,Very High
373.0,-0.45,-263.38,24.5,0.09,0.06,0.06,0.83,-0.53,2982.0,-0.02,-4030.0,-2084.0,816.0,0.19,-2.68,473.21,0.1,12.0,33.0,0.8,-50.0,614.02,862.0,5.0,5.0,-0.56,-1480.0,0.28,-0.59,-0.86,-0.56,0.47,0.27,0.19,0.01,3456.0,867.99,17.23,24.11,5.0,0.85,0.07,405.0,0.68,0.28,-31.0,18.0,1301.0,472.57,0.41,4.0,1147.63,-13.1,3.0,-3.05,-0.51,-3.48,5.0,664.0,2076.0,10.5,-10.08,0.12,5.0,9.0,-3.96,-0.44,0.03,0.01,0.9,0.02,0.7,0.65,12.0,0.03,614.85,-0.22,35.5,-1.02,6.0,855.44,-61.0,0.73,-202.71,43.0,0.81,8.83,0.98,16.0,High
166.5,0.69,177.57,13.75,0.11,0.07,0.02,0.8,0.32,2120.0,-0.6,-2722.0,-1556.0,523.0,0.18,1.47,427.66,0.15,6.5,38.0,0.8,-33.0,756.77,346.75,2.0,4.0,-1.64,-674.0,1.05,-0.68,0.27,-1.75,0.49,0.41,0.19,0.02,2554.0,519.04,11.4,15.32,3.0,0.84,0.03,266.0,0.48,1.14,-18.0,19.0,1152.0,584.6,0.46,2.0,899.92,-3.16,3.0,-2.72,0.45,1.9,3.0,585.5,2076.0,7.75,-2.44,-0.33,3.0,5.0,-3.52,0.17,0.03,0.01,0.9,0.03,0.72,2.42,26.0,0.01,553.62,-1.01,18.0,-0.9,3.0,493.41,-46.0,-0.23,137.17,38.0,0.82,5.58,5.21,8.0,Medium
